Case,Task,No,PriceDev1,PriceDev2,PriceDev3,case_mean_price,case_sd_price,TaskFrac,IsFirstTask
9,10,162,5.78947368421053,-2.21052631578947,1.78947368421053,6.21052631578947,3.15513664015445,0.526315789473684,0
9,11,163,-1.21052631578947,3.78947368421053,1.78947368421053,6.21052631578947,3.15513664015445,0.578947368421053,0
9,12,164,-2.21052631578947,0.789473684210527,0.789473684210527,6.21052631578947,3.15513664015445,0.631578947368421,0
9,13,165,4.78947368421053,-5.21052631578947,-5.21052631578947,6.21052631578947,3.15513664015445,0.68421052631579,0
9,14,166,1.78947368421053,0.789473684210527,-0.210526315789473,6.21052631578947,3.15513664015445,0.736842105263158,0
9,15,167,5.78947368421053,-5.21052631578947,0.789473684210527,6.21052631578947,3.15513664015445,0.789473684210526,0
9,16,168,1.78947368421053,0.789473684210527,0.789473684210527,6.21052631578947,3.15513664015445,0.842105263157895,0
9,17,169,-5.21052631578947,-0.210526315789473,0.789473684210527,6.21052631578947,3.15513664015445,0.894736842105263,0
9,18,170,1.78947368421053,3.78947368421053,3.78947368421053,6.21052631578947,3.15513664015445,0.947368421052632,0
9,19,171,-2.21052631578947,0.789473684210527,0.789473684210527,6.21052631578947,3.15513664015445,1,0
10,1,172,-0.368421052631579,-1.36842105263158,-1.36842105263158,6.36842105263158,3.48277177663428,0.0526315789473684,1
10,2,173,4.63157894736842,-5.36842105263158,0.631578947368421,6.36842105263158,3.48277177663428,0.105263157894737,0
10,3,174,4.63157894736842,-2.36842105263158,-2.36842105263158,6.36842105263158,3.48277177663428,0.157894736842105,0
10,4,175,-5.36842105263158,0.631578947368421,-0.368421052631579,6.36842105263158,3.48277177663428,0.210526315789474,0
10,5,176,0.631578947368421,-1.36842105263158,1.63157894736842,6.36842105263158,3.48277177663428,0.263157894736842,0
10,6,177,1.63157894736842,4.63157894736842,4.63157894736842,6.36842105263158,3.48277177663428,0.315789473684211,0
10,7,178,-1.36842105263158,-0.368421052631579,0.631578947368421,6.36842105263158,3.48277177663428,0.368421052631579,0
10,8,179,5.63157894736842,5.63157894736842,3.63157894736842,6.36842105263158,3.48277177663428,0.421052631578947,0
10,9,180,1.63157894736842,4.63157894736842,1.63157894736842,6.36842105263158,3.48277177663428,0.473684210526316,0
10,10,181,0.631578947368421,4.63157894736842,-5.36842105263158,6.36842105263158,3.48277177663428,0.526315789473684,0
10,11,182,4.63157894736842,-1.36842105263158,-5.36842105263158,6.36842105263158,3.48277177663428,0.578947368421053,0
10,12,183,-2.36842105263158,-5.36842105263158,5.63157894736842,6.36842105263158,3.48277177663428,0.631578947368421,0
10,13,184,1.63157894736842,-4.36842105263158,-5.36842105263158,6.36842105263158,3.48277177663428,0.68421052631579,0
10,14,185,1.63157894736842,0.631578947368421,4.63157894736842,6.36842105263158,3.48277177663428,0.736842105263158,0
10,15,186,-4.36842105263158,-5.36842105263158,3.63157894736842,6.36842105263158,3.48277177663428,0.789473684210526,0
10,16,187,-5.36842105263158,1.63157894736842,0.631578947368421,6.36842105263158,3.48277177663428,0.842105263157895,0
10,17,188,-4.36842105263158,-2.36842105263158,-0.368421052631579,6.36842105263158,3.48277177663428,0.894736842105263,0
10,18,189,-3.36842105263158,3.63157894736842,-2.36842105263158,6.36842105263158,3.48277177663428,0.947368421052632,0
10,19,190,-1.36842105263158,-2.36842105263158,2.63157894736842,6.36842105263158,3.48277177663428,1,0
11,1,191,-4.89473684210526,0.105263157894737,-0.894736842105263,5.89473684210526,3.54403024478345,0.0526315789473684,1
11,2,192,2.10526315789474,-0.894736842105263,-0.894736842105263,5.89473684210526,3.54403024478345,0.105263157894737,0
11,3,193,-1.89473684210526,-3.89473684210526,-0.894736842105263,5.89473684210526,3.54403024478345,0.157894736842105,0
11,4,194,2.10526315789474,-3.89473684210526,-0.894736842105263,5.89473684210526,3.54403024478345,0.210526315789474,0
11,5,195,-2.89473684210526,-1.89473684210526,1.10526315789474,5.89473684210526,3.54403024478345,0.263157894736842,0
11,6,196,3.10526315789474,-3.89473684210526,6.10526315789474,5.89473684210526,3.54403024478345,0.315789473684211,0
11,7,197,-0.894736842105263,-4.89473684210526,3.10526315789474,5.89473684210526,3.54403024478345,0.368421052631579,0
11,8,198,0.105263157894737,-4.89473684210526,1.10526315789474,5.89473684210526,3.54403024478345,0.421052631578947,0
11,9,199,-3.89473684210526,3.10526315789474,-1.89473684210526,5.89473684210526,3.54403024478345,0.473684210526316,0
11,10,200,6.10526315789474,3.10526315789474,2.10526315789474,5.89473684210526,3.54403024478345,0.526315789473684,0
11,11,201,2.10526315789474,1.10526315789474,-0.894736842105263,5.89473684210526,3.54403024478345,0.578947368421053,0
11,12,202,-3.89473684210526,6.10526315789474,-3.89473684210526,5.89473684210526,3.54403024478345,0.631578947368421,0
11,13,203,-4.89473684210526,3.10526315789474,6.10526315789474,5.89473684210526,3.54403024478345,0.68421052631579,0
11,14,204,2.10526315789474,6.10526315789474,-0.894736842105263,5.89473684210526,3.54403024478345,0.736842105263158,0
11,15,205,-2.89473684210526,3.10526315789474,-4.89473684210526,5.89473684210526,3.54403024478345,0.789473684210526,0
11,16,206,1.10526315789474,6.10526315789474,-1.89473684210526,5.89473684210526,3.54403024478345,0.842105263157895,0
11,17,207,0.105263157894737,-2.89473684210526,5.10526315789474,5.89473684210526,3.54403024478345,0.894736842105263,0
11,18,208,4.10526315789474,-3.89473684210526,-1.89473684210526,5.89473684210526,3.54403024478345,0.947368421052632,0
11,19,209,-3.89473684210526,6.10526315789474,-4.89473684210526,5.89473684210526,3.54403024478345,1,0
12,1,210,-0.771929824561403,-1.7719298245614,-1.7719298245614,6.7719298245614,3.27336406174164,0.0526315789473684,1
12,2,211,-3.7719298245614,-5.7719298245614,-5.7719298245614,6.7719298245614,3.27336406174164,0.105263157894737,0
12,3,212,0.228070175438597,-0.771929824561403,-5.7719298245614,6.7719298245614,3.27336406174164,0.157894736842105,0
12,4,213,3.2280701754386,-3.7719298245614,-4.7719298245614,6.7719298245614,3.27336406174164,0.210526315789474,0
12,5,214,-0.771929824561403,-3.7719298245614,0.228070175438597,6.7719298245614,3.27336406174164,0.263157894736842,0
12,6,215,-3.7719298245614,3.2280701754386,1.2280701754386,6.7719298245614,3.27336406174164,0.315789473684211,0
12,7,216,2.2280701754386,5.2280701754386,-2.7719298245614,6.7719298245614,3.27336406174164,0.368421052631579,0
12,8,217,2.2280701754386,-1.7719298245614,-3.7719298245614,6.7719298245614,3.27336406174164,0.421052631578947,0
12,9,218,1.2280701754386,5.2280701754386,4.2280701754386,6.7719298245614,3.27336406174164,0.473684210526316,0
12,10,219,2.2280701754386,-1.7719298245614,2.2280701754386,6.7719298245614,3.27336406174164,0.526315789473684,0
12,11,220,-2.7719298245614,5.2280701754386,1.2280701754386,6.7719298245614,3.27336406174164,0.578947368421053,0
12,12,221,-3.7719298245614,2.2280701754386,-4.7719298245614,6.7719298245614,3.27336406174164,0.631578947368421,0
12,13,222,2.2280701754386,4.2280701754386,-0.771929824561403,6.7719298245614,3.27336406174164,0.68421052631579,0
12,14,223,-3.7719298245614,2.2280701754386,-3.7719298245614,6.7719298245614,3.27336406174164,0.736842105263158,0
12,15,224,3.2280701754386,1.2280701754386,3.2280701754386,6.7719298245614,3.27336406174164,0.789473684210526,0
12,16,225,-0.771929824561403,3.2280701754386,1.2280701754386,6.7719298245614,3.27336406174164,0.842105263157895,0
12,17,226,4.2280701754386,0.228070175438597,-0.771929824561403,6.7719298245614,3.27336406174164,0.894736842105263,0
12,18,227,4.2280701754386,-3.7719298245614,5.2280701754386,6.7719298245614,3.27336406174164,0.947368421052632,0
12,19,228,-2.7719298245614,1.2280701754386,3.2280701754386,6.7719298245614,3.27336406174164,1,0
13,1,229,5.47368421052632,-5.52631578947368,-4.52631578947368,6.52631578947368,3.59118595193195,0.0526315789473684,1
13,2,230,-2.52631578947368,-0.526315789473684,3.47368421052632,6.52631578947368,3.59118595193195,0.105263157894737,0
13,3,231,-4.52631578947368,0.473684210526316,1.47368421052632,6.52631578947368,3.59118595193195,0.157894736842105,0
13,4,232,-3.52631578947368,-0.526315789473684,5.47368421052632,6.52631578947368,3.59118595193195,0.210526315789474,0
13,5,233,-2.52631578947368,3.47368421052632,-1.52631578947368,6.52631578947368,3.59118595193195,0.263157894736842,0
13,6,234,-3.52631578947368,4.47368421052632,-0.526315789473684,6.52631578947368,3.59118595193195,0.315789473684211,0
13,7,235,-0.526315789473684,5.47368421052632,4.47368421052632,6.52631578947368,3.59118595193195,0.368421052631579,0
13,8,236,-1.52631578947368,1.47368421052632,1.47368421052632,6.52631578947368,3.59118595193195,0.421052631578947,0
13,9,237,3.47368421052632,1.47368421052632,5.47368421052632,6.52631578947368,3.59118595193195,0.473684210526316,0
13,10,238,2.47368421052632,1.47368421052632,-4.52631578947368,6.52631578947368,3.59118595193195,0.526315789473684,0
13,11,239,-3.52631578947368,3.47368421052632,-4.52631578947368,6.52631578947368,3.59118595193195,0.578947368421053,0
13,12,240,0.473684210526316,-0.526315789473684,3.47368421052632,6.52631578947368,3.59118595193195,0.631578947368421,0
13,13,241,-4.52631578947368,5.47368421052632,-5.52631578947368,6.52631578947368,3.59118595193195,0.68421052631579,0
13,14,242,3.47368421052632,4.47368421052632,-1.52631578947368,6.52631578947368,3.59118595193195,0.736842105263158,0
